DATE,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,WATER_CONSUMPTION,ESTIMATED_POPULATION,DAY_OF_WEEK,IS_WEEKEND,IS_RAINY_SEASON
2015-11-13,2015,11,13,3.0,31.8,24.7,84.0,2,360,5941260.8,1662316.5452054795,4,0,1
2015-11-14,2015,11,14,1.5,32.6,25.0,80.0,1,360,5938647.2,1662419.3095890412,5,1,1
2015-11-15,2015,11,15,0.0,33.7,25.4,76.0,2,360,5936033.6,1662522.0739726028,6,1,1
2015-11-16,2015,11,16,0.0,34.5,25.1,76.0,2,20,5933420.0,1662624.8383561643,0,0,1
2015-11-17,2015,11,17,4.1,32.8,25.2,80.0,2,360,5930806.4,1662727.602739726,1,0,1
2015-11-18,2015,11,18,8.2,32.0,24.8,83.0,2,360,5928192.8,1662830.3671232876,2,0,1
2015-11-19,2015,11,19,1.2,32.8,24.4,80.0,2,360,5925579.2,1662933.1315068493,3,0,1
2015-11-20,2015,11,20,1.0,33.0,24.1,78.0,2,360,5922965.6,1663035.895890411,4,0,1
2015-11-21,2015,11,21,0.8,34.0,25.6,77.0,2,360,5920352.0,1663138.660273973,5,1,1
2015-11-22,2015,11,22,0.0,29.7,24.0,84.0,2,360,5917738.4,1663241.4246575343,6,1,1
2015-11-23,2015,11,23,0.4,34.0,26.0,78.0,2,20,5915124.8,1663344.1890410958,0,0,1
2015-11-24,2015,11,24,0.0,33.2,27.0,80.0,2,180,5912511.2,1663446.9534246577,1,0,1
2015-11-25,2015,11,25,3.2,33.8,24.2,82.0,2,180,5909897.6,1663549.7178082191,2,0,1
2015-11-26,2015,11,26,0.0,33.5,25.2,77.0,2,360,5907284.0,1663652.4821917808,3,0,1
2015-11-27,2015,11,27,0.2,33.1,25.4,75.0,2,360,5904670.4,1663755.2465753425,4,0,1
2015-11-28,2015,11,28,0.1,33.3,25.2,78.0,2,360,5902056.8,1663858.0109589042,5,1,1
2015-11-29,2015,11,29,0.0,33.1,25.6,77.0,2,360,5899443.2,1663960.7753424658,6,1,1
2015-11-30,2015,11,30,0.2,32.3,25.1,81.0,2,360,5896829.6,1664063.5397260273,0,0,1
2015-12-01,2015,12,1,0.0,33.6,25.4,79.0,3,360,5894216.0,1664166.304109589,1,0,0
2015-12-02,2015,12,2,0.2,33.1,25.2,79.0,2,40,5905396.774193549,1664269.0684931506,2,0,0
2015-12-03,2015,12,3,0.0,33.4,23.7,74.0,3,360,5916577.548387097,1664371.8328767123,3,0,0
2015-12-04,2015,12,4,0.0,33.2,25.0,72.0,2,360,5927758.322580645,1664474.597260274,4,0,0
2015-12-05,2015,12,5,0.0,33.0,25.5,80.0,1,360,5938939.096774193,1664577.3616438357,5,1,0
2015-12-06,2015,12,6,0.0,34.0,25.9,78.0,2,360,5950119.870967742,1664680.126027397,6,1,0
2015-12-07,2015,12,7,14.8,34.0,26.0,79.0,2,360,5961300.645161291,1664782.8904109588,0,0,0
2015-12-08,2015,12,8,7.4,33.0,25.4,78.0,2,360,5972481.419354838,1664885.6547945205,1,0,0
2015-12-09,2015,12,9,0.0,32.8,25.3,77.0,2,360,5983662.193548387,1664988.419178082,2,0,0
2015-12-10,2015,12,10,0.0,33.1,25.0,79.0,1,20,5994842.967741936,1665091.1835616438,3,0,0
2015-12-11,2015,12,11,0.0,34.2,25.4,73.0,2,360,6006023.741935484,1665193.9479452055,4,0,0
2015-12-12,2015,12,12,0.0,34.2,25.8,72.0,2,360,6017204.516129032,1665296.7123287672,5,1,0
2015-12-13,2015,12,13,0.2,33.8,25.8,76.0,2,40,6028385.29032258,1665399.4767123288,6,1,0
2015-12-14,2015,12,14,0.0,33.7,26.2,80.0,2,180,6039566.064516129,1665502.2410958903,0,0,0
2015-12-15,2015,12,15,0.0,33.5,25.4,77.0,2,180,6050746.838709678,1665605.005479452,1,0,0
2015-12-16,2015,12,16,7.8,33.8,25.0,79.0,2,180,6061927.612903226,1665707.7698630136,2,0,0
2015-12-17,2015,12,17,0.0,33.7,25.2,79.0,2,40,6073108.387096774,1665810.534246575,3,0,0
2015-12-18,2015,12,18,25.2,33.0,24.8,83.0,2,20,6084289.161290322,1665913.298630137,4,0,0
2015-12-19,2015,12,19,3.1,25.8,22.7,93.0,2,360,6095469.935483871,1666016.063013699,5,1,0
2015-12-20,2015,12,20,1.55,33.0,24.1,76.0,3,360,6106650.70967742,1666118.8273972603,6,1,0
2015-12-21,2015,12,21,0.0,33.5,24.2,76.0,3,20,6117831.483870967,1666221.591780822,0,0,0
2015-12-22,2015,12,22,0.0,34.0,24.2,73.0,3,360,6129012.258064516,1666324.3561643837,1,0,0
2015-12-23,2015,12,23,0.0,32.7,25.0,76.0,2,360,6140193.0322580645,1666427.1205479451,2,0,0
2015-12-24,2015,12,24,0.0,33.3,25.8,75.0,2,20,6151373.806451613,1666529.8849315068,3,0,0
2015-12-25,2015,12,25,0.0,34.0,24.0,73.0,2,360,6162554.580645162,1666632.6493150685,4,0,0
2015-12-26,2015,12,26,0.0,33.2,24.0,71.0,2,360,6173735.354838709,1666735.4136986302,5,1,0
2015-12-27,2015,12,27,0.6,31.4,24.3,82.0,2,360,6184916.129032258,1666838.178082192,6,1,0
2015-12-28,2015,12,28,5.2,31.0,23.7,85.0,3,360,6196096.903225807,1666940.9424657535,0,0,0
2015-12-29,2015,12,29,0.0,33.6,24.0,74.0,3,360,6207277.677419355,1667043.706849315,1,0,0
2015-12-30,2015,12,30,0.2,32.0,26.0,76.0,3,40,6218458.451612903,1667146.4712328766,2,0,0
2015-12-31,2015,12,31,6.0,33.7,25.3,77.0,1,20,6229639.225806451,1667249.2356164383,3,0,0
2016-01-01,2016,1,1,0.7,33.0,25.4,76.0,2,360,6240820.0,1667352.0,4,0,0
2016-01-02,2016,1,2,0.4499999999999999,30.3,24.5,80.0,2,360,6235247.354838709,1667456.8415300546,5,1,0
2016-01-03,2016,1,3,0.2,32.8,25.3,77.0,3,360,6229674.70967742,1667561.6830601094,6,1,0
2016-01-04,2016,1,4,0.0,33.6,23.6,73.0,2,360,6224102.064516129,1667666.524590164,0,0,0
2016-01-05,2016,1,5,0.0,33.2,24.0,74.0,2,360,6218529.419354838,1667771.3661202183,1,0,0
2016-01-06,2016,1,6,0.0,33.8,24.8,76.0,2,360,6212956.774193549,1667876.207650273,2,0,0
2016-01-07,2016,1,7,0.0,34.0,24.8,75.0,3,360,6207384.129032258,1667981.049180328,3,0,0
2016-01-08,2016,1,8,0.0,33.4,26.0,70.0,2,360,6201811.483870967,1668085.8907103825,4,0,0
2016-01-09,2016,1,9,7.6,29.8,25.1,88.0,2,360,6196238.838709678,1668190.732240437,5,1,0
2016-01-10,2016,1,10,0.0,33.5,25.9,83.0,2,180,6190666.193548387,1668295.573770492,6,1,0
2016-01-11,2016,1,11,0.0,33.8,25.0,79.0,2,40,6185093.548387097,1668400.4153005464,0,0,0
2016-01-12,2016,1,12,0.0,34.0,25.8,76.0,2,40,6179520.903225807,1668505.256830601,1,0,0
2016-01-13,2016,1,13,0.0,32.6,22.7,79.0,2,40,6173948.258064516,1668610.0983606558,2,0,0
2016-01-14,2016,1,14,0.0,33.2,23.0,71.0,2,360,6168375.612903226,1668714.9398907104,3,0,0
2016-01-15,2016,1,15,0.0,33.0,24.8,71.0,3,360,6162802.967741936,1668819.781420765,4,0,0
2016-01-16,2016,1,16,0.0,33.8,22.4,67.0,2,360,6157230.322580645,1668924.6229508198,5,1,0
2016-01-17,2016,1,17,0.0,33.4,25.2,69.0,2,40,6151657.677419355,1669029.4644808744,6,1,0
2016-01-18,2016,1,18,0.0,34.0,25.6,74.0,3,360,6146085.0322580645,1669134.306010929,0,0,0
2016-01-19,2016,1,19,0.0,31.2,25.4,79.0,3,360,6140512.387096774,1669239.1475409835,1,0,0
2016-01-20,2016,1,20,0.0,33.1,24.9,73.0,4,360,6134939.741935484,1669343.9890710383,2,0,0
2016-01-21,2016,1,21,0.0,33.9,24.4,69.0,2,360,6129367.096774193,1669448.830601093,3,0,0
2016-01-22,2016,1,22,0.0,35.0,25.1,68.0,2,360,6123794.451612903,1669553.6721311477,4,0,0
2016-01-23,2016,1,23,3.3,33.3,24.3,73.0,2,360,6118221.806451613,1669658.5136612025,5,1,0
2016-01-24,2016,1,24,0.0,34.0,23.3,72.0,3,360,6112649.161290322,1669763.3551912569,6,1,0
2016-01-25,2016,1,25,1.0,33.9,24.0,67.0,3,360,6107076.516129032,1669868.1967213114,0,0,0
2016-01-26,2016,1,26,2.0,33.0,25.0,76.0,3,360,6101503.870967742,1669973.0382513662,1,0,0
2016-01-27,2016,1,27,1.0,33.7,23.0,74.0,2,20,6095931.225806451,1670077.8797814208,2,0,0
2016-01-28,2016,1,28,0.0,35.0,23.2,66.0,2,360,6090358.580645162,1670182.7213114754,3,0,0
2016-01-29,2016,1,29,0.0,34.3,24.5,69.0,3,360,6084785.935483871,1670287.56284153,4,0,0
2016-01-30,2016,1,30,0.4,33.0,24.0,73.0,2,360,6079213.29032258,1670392.4043715848,5,1,0
2016-01-31,2016,1,31,0.2,34.0,24.0,74.0,2,360,6073640.645161291,1670497.245901639,6,1,0
2016-02-01,2016,2,1,0.0,33.9,25.8,75.0,3,360,6068068.0,1670602.087431694,0,0,0
2016-02-02,2016,2,2,0.0,32.6,25.2,78.0,2,180,6064904.310344827,1670706.9289617487,1,0,0
2016-02-03,2016,2,3,5.0,35.0,25.8,76.0,3,360,6061740.620689655,1670811.7704918033,2,0,0
2016-02-04,2016,2,4,0.0,34.1,25.0,72.0,2,360,6058576.931034483,1670916.612021858,3,0,0
2016-02-05,2016,2,5,0.0,33.9,23.7,76.0,2,360,6055413.24137931,1671021.453551913,4,0,0
2016-02-06,2016,2,6,4.4,33.3,25.9,76.0,2,180,6052249.551724138,1671126.2950819673,5,1,0
2016-02-07,2016,2,7,2.2,33.1,23.9,75.0,2,360,6049085.862068965,1671231.1366120218,6,1,0
2016-02-08,2016,2,8,0.0,33.9,24.2,69.0,4,360,6045922.172413793,1671335.9781420764,0,0,0
2016-02-09,2016,2,9,1.3333333333333333,35.0,25.7,69.0,3,360,6042758.482758621,1671440.8196721312,1,0,0
2016-02-10,2016,2,10,2.6666666666666665,31.3,24.8,78.0,3,360,6039594.793103448,1671545.6612021858,2,0,0
2016-02-11,2016,2,11,4.0,31.9,24.7,82.0,2,360,6036431.103448276,1671650.5027322404,3,0,0
2016-02-12,2016,2,12,0.2,33.0,25.0,74.0,3,360,6033267.413793104,1671755.3442622952,4,0,0
2016-02-13,2016,2,13,3.7,32.6,25.4,80.0,2,360,6030103.724137931,1671860.1857923495,5,1,0
2016-02-14,2016,2,14,4.4,29.7,22.6,86.0,1,360,6026940.034482759,1671965.0273224043,6,1,0
2016-02-15,2016,2,15,0.0,34.0,25.0,77.0,3,360,6023776.344827586,1672069.8688524591,0,0,0
2016-02-16,2016,2,16,0.0,32.2,25.0,74.0,3,360,6020612.655172414,1672174.7103825137,1,0,0
2016-02-17,2016,2,17,0.0,33.8,23.8,71.0,3,360,6017448.9655172415,1672279.5519125685,2,0,0
2016-02-18,2016,2,18,0.0,34.2,23.0,66.0,3,360,6014285.275862069,1672384.3934426229,3,0,0
2016-02-19,2016,2,19,0.0,31.8,24.0,70.0,3,360,6011121.586206896,1672489.2349726777,4,0,0
2016-02-20,2016,2,20,1.0,31.2,24.2,77.0,2,360,6007957.8965517245,1672594.0765027322,5,1,0
2016-02-21,2016,2,21,0.0,33.0,23.3,66.0,3,360,6004794.206896552,1672698.9180327868,6,1,0
2016-02-22,2016,2,22,0.8,32.0,24.6,78.0,3,360,6001630.517241379,1672803.7595628416,0,0,0
2016-02-23,2016,2,23,0.4,34.0,24.6,71.0,3,360,5998466.827586207,1672908.6010928962,1,0,0
2016-02-24,2016,2,24,0.0,34.1,25.0,69.0,4,360,5995303.137931035,1673013.4426229508,2,0,0
2016-02-25,2016,2,25,0.0,34.0,24.8,72.0,3,360,5992139.448275862,1673118.2841530056,3,0,0
2016-02-26,2016,2,26,40.3,33.4,24.6,77.0,2,360,5988975.75862069,1673223.12568306,4,0,0
2016-02-27,2016,2,27,26.866666666666667,30.7,25.5,80.0,3,360,5985812.068965517,1673327.9672131147,5,1,0
2016-02-28,2016,2,28,13.433333333333334,33.7,25.1,74.0,3,360,5982648.379310345,1673432.8087431693,6,1,0
2016-02-29,2016,2,29,0.0,34.4,24.6,69.0,3,360,5979484.689655173,1673537.650273224,0,0,0
2016-03-01,2016,3,1,0.0,34.8,25.0,68.0,3,360,5976321.0,1673642.491803279,1,0,0
2016-03-02,2016,3,2,0.0,35.0,25.2,72.0,2,360,5985742.322580645,1673747.3333333333,2,0,0
2016-03-03,2016,3,3,0.0,35.2,26.6,71.0,2,180,5995163.645161291,1673852.174863388,3,0,0
2016-03-04,2016,3,4,15.1,32.1,26.0,83.0,2,180,6004584.967741936,1673957.0163934426,4,0,0
2016-03-05,2016,3,5,30.2,35.0,25.6,74.0,2,220,6014006.29032258,1674061.8579234972,5,1,0
2016-03-06,2016,3,6,0.0,33.4,23.1,74.0,2,360,6023427.612903226,1674166.699453552,6,1,0
2016-03-07,2016,3,7,0.0,33.3,24.8,73.0,2,360,6032848.935483871,1674271.5409836066,0,0,0
2016-03-08,2016,3,8,0.0,34.8,25.6,72.0,3,40,6042270.258064516,1674376.3825136612,1,0,0
2016-03-09,2016,3,9,0.0,33.0,23.2,76.0,2,360,6051691.580645162,1674481.2240437155,2,0,0
2016-03-10,2016,3,10,0.0,34.8,25.4,67.0,2,360,6061112.903225807,1674586.0655737706,3,0,0
2016-03-11,2016,3,11,9.4,32.8,24.8,80.0,2,360,6070534.225806451,1674690.9071038251,4,0,0
2016-03-12,2016,3,12,0.2,31.5,25.3,82.0,2,360,6079955.548387097,1674795.7486338797,5,1,0
2016-03-13,2016,3,13,0.0,34.6,23.8,65.0,3,40,6089376.870967742,1674900.5901639345,6,1,0
2016-03-14,2016,3,14,0.0,34.6,25.1,68.0,3,40,6098798.193548387,1675005.431693989,0,0,0
2016-03-15,2016,3,15,0.0,34.8,25.4,68.0,3,360,6108219.516129032,1675110.2732240437,1,0,0
2016-03-16,2016,3,16,0.0,35.0,26.0,70.0,3,360,6117640.838709678,1675215.1147540985,2,0,0
2016-03-17,2016,3,17,0.0,35.1,23.5,61.0,4,360,6127062.161290322,1675319.956284153,3,0,0
2016-03-18,2016,3,18,0.0,35.0,26.2,68.0,3,360,6136483.483870967,1675424.7978142076,4,0,0
2016-03-19,2016,3,19,0.0,34.9,25.0,69.0,2,360,6145904.806451613,1675529.6393442622,5,1,0
2016-03-20,2016,3,20,0.0,34.7,24.3,70.0,2,360,6155326.129032258,1675634.480874317,6,1,0
2016-03-21,2016,3,21,0.0,33.5,25.0,68.0,3,360,6164747.451612903,1675739.3224043716,0,0,0
2016-03-22,2016,3,22,0.0,34.8,24.4,67.0,3,360,6174168.774193549,1675844.163934426,1,0,0
2016-03-23,2016,3,23,0.0,33.6,24.5,68.0,2,180,6183590.096774193,1675949.005464481,2,0,0
2016-03-24,2016,3,24,0.0,35.2,25.6,68.0,2,360,6193011.419354838,1676053.8469945355,3,0,0
2016-03-25,2016,3,25,0.0,35.1,26.6,70.0,3,360,6202432.741935484,1676158.68852459,4,0,0
2016-03-26,2016,3,26,0.0,35.1,26.1,70.0,2,40,6211854.064516129,1676263.530054645,5,1,0
2016-03-27,2016,3,27,0.0,36.4,26.1,68.0,2,360,6221275.387096774,1676368.3715846995,6,1,0
2016-03-28,2016,3,28,0.0,36.0,26.4,64.0,3,40,6230696.70967742,1676473.213114754,0,0,0
2016-03-29,2016,3,29,0.0,34.2,26.0,69.0,4,360,6240118.0322580645,1676578.0546448086,1,0,0
2016-03-30,2016,3,30,0.0,36.2,25.4,63.0,3,360,6249539.354838709,1676682.8961748634,2,0,0
2016-03-31,2016,3,31,0.0,35.2,26.4,67.0,3,360,6258960.677419355,1676787.737704918,3,0,0
2016-04-01,2016,4,1,0.0,35.8,25.6,66.0,3,40,6268382.0,1676892.5792349726,4,0,0
2016-04-02,2016,4,2,0.0,35.9,25.0,62.0,3,20,6267003.5,1676997.4207650274,5,1,0
2016-04-03,2016,4,3,0.0,35.1,25.6,66.0,3,360,6265625.0,1677102.262295082,6,1,0
2016-04-04,2016,4,4,0.0,34.8,25.4,70.0,3,40,6264246.5,1677207.1038251366,0,0,0
2016-04-05,2016,4,5,0.0,34.5,26.0,75.0,2,40,6262868.0,1677311.9453551914,1,0,0
2016-04-06,2016,4,6,0.0,36.8,25.0,65.0,3,360,6261489.5,1677416.786885246,2,0,0
2016-04-07,2016,4,7,0.0,35.0,26.0,68.0,2,40,6260111.0,1677521.6284153005,3,0,0
2016-04-08,2016,4,8,0.4,33.0,26.0,76.0,2,360,6258732.5,1677626.469945355,4,0,0
2016-04-09,2016,4,9,0.8,35.0,25.7,70.0,2,360,6257354.0,1677731.31147541,5,1,0
2016-04-10,2016,4,10,0.0,35.7,26.1,72.0,2,360,6255975.5,1677836.1530054645,6,1,0
2016-04-11,2016,4,11,0.4,35.3,26.2,77.0,2,360,6254597.0,1677940.994535519,0,0,0
2016-04-12,2016,4,12,0.0,35.8,27.0,70.0,2,40,6253218.5,1678045.836065574,1,0,0
2016-04-13,2016,4,13,0.0,35.2,27.0,76.0,3,180,6251840.0,1678150.6775956284,2,0,0
2016-04-14,2016,4,14,0.0,35.9,26.8,73.0,2,220,6250461.5,1678255.519125683,3,0,0
2016-04-15,2016,4,15,0.0,36.8,25.8,69.0,2,360,6249083.0,1678360.3606557378,4,0,0
2016-04-16,2016,4,16,0.0,36.8,25.7,64.0,2,360,6247704.5,1678465.2021857924,5,1,0
2016-04-17,2016,4,17,0.0,35.3,25.1,68.0,2,360,6246326.0,1678570.043715847,6,1,0
2016-04-18,2016,4,18,0.0,36.1,25.7,60.0,3,360,6244947.5,1678674.8852459015,0,0,0
2016-04-19,2016,4,19,0.6,34.3,24.8,68.0,3,360,6243569.0,1678779.7267759563,1,0,0
2016-04-20,2016,4,20,10.8,32.2,26.2,83.0,2,360,6242190.5,1678884.568306011,2,0,0
2016-04-21,2016,4,21,0.6,35.2,26.2,74.0,2,360,6240812.0,1678989.4098360655,3,0,0
2016-04-22,2016,4,22,0.0,35.6,26.6,71.0,2,360,6239433.5,1679094.2513661203,4,0,0
2016-04-23,2016,4,23,0.0,35.7,26.2,71.0,2,360,6238055.0,1679199.0928961749,5,1,0
2016-04-24,2016,4,24,0.0,35.7,26.6,70.0,2,360,6236676.5,1679303.9344262294,6,1,0
2016-04-25,2016,4,25,0.0,35.1,26.1,72.0,3,360,6235298.0,1679408.7759562845,0,0,0
2016-04-26,2016,4,26,0.0,36.9,27.4,68.0,2,360,6233919.5,1679513.6174863388,1,0,0
2016-04-27,2016,4,27,0.0,32.5,26.6,74.0,2,180,6232541.0,1679618.4590163934,2,0,0
2016-04-28,2016,4,28,28.4,34.5,26.0,75.0,2,180,6231162.5,1679723.300546448,3,0,0
2016-04-29,2016,4,29,14.3,35.2,26.0,71.0,2,180,6229784.0,1679828.1420765028,4,0,0
2016-04-30,2016,4,30,0.2,35.0,25.9,77.0,2,360,6228405.5,1679932.9836065574,5,1,0
2016-05-01,2016,5,1,0.0,33.8,26.1,76.0,2,360,6227027.0,1680037.825136612,6,1,0
2016-05-02,2016,5,2,0.1333333333333333,34.3,26.2,78.0,2,360,6226501.645161291,1680142.6666666667,0,0,0
2016-05-03,2016,5,3,0.2666666666666666,33.8,26.0,77.0,2,360,6225976.29032258,1680247.508196721,1,0,0
2016-05-04,2016,5,4,0.4,36.3,25.8,71.0,3,360,6225450.935483871,1680352.349726776,2,0,0
2016-05-05,2016,5,5,0.0,35.0,25.8,69.0,2,360,6224925.580645162,1680457.1912568307,3,0,0
2016-05-06,2016,5,6,0.0,34.2,25.8,68.0,2,360,6224400.225806451,1680562.0327868853,4,0,0
2016-05-07,2016,5,7,0.0,33.9,27.1,73.0,2,360,6223874.870967742,1680666.87431694,5,1,0
2016-05-08,2016,5,8,0.0,35.7,25.5,74.0,2,360,6223349.516129033,1680771.7158469944,6,1,0
2016-05-09,2016,5,9,0.0,35.6,26.2,69.0,3,360,6222824.161290322,1680876.5573770492,0,0,0
2016-05-10,2016,5,10,0.6,36.8,26.0,72.0,3,40,6222298.806451613,1680981.3989071038,1,0,0
2016-05-11,2016,5,11,0.4,35.8,27.0,73.0,2,40,6221773.451612903,1681086.2404371584,2,0,0
2016-05-12,2016,5,12,0.2,35.2,26.8,72.0,2,360,6221248.096774193,1681191.0819672132,3,0,0
2016-05-13,2016,5,13,0.0,35.5,27.2,68.0,2,360,6220722.741935484,1681295.9234972678,4,0,0
2016-05-14,2016,5,14,5.8,34.0,26.9,77.0,2,360,6220197.387096774,1681400.7650273223,5,1,0
2016-05-15,2016,5,15,20.6,34.2,25.9,82.0,2,360,6219672.0322580645,1681505.6065573771,6,1,0
2016-05-16,2016,5,16,0.2,34.3,25.6,78.0,2,360,6219146.677419355,1681610.4480874315,0,0,0
2016-05-17,2016,5,17,0.0,34.1,26.8,75.0,2,40,6218621.322580645,1681715.2896174863,1,0,0
2016-05-18,2016,5,18,8.6,35.0,26.0,76.0,2,180,6218095.967741936,1681820.1311475409,2,0,0
2016-05-19,2016,5,19,28.8,34.7,25.8,76.0,2,220,6217570.612903226,1681924.9726775957,3,0,0
2016-05-20,2016,5,20,4.0,33.5,25.1,81.0,2,360,6217045.258064516,1682029.8142076505,4,0,0
2016-05-21,2016,5,21,1.5,34.0,26.1,76.0,2,180,6216519.903225807,1682134.6557377048,5,1,0
2016-05-22,2016,5,22,12.0,33.0,26.5,80.0,2,180,6215994.548387097,1682239.4972677596,6,1,0
2016-05-23,2016,5,23,8.8,30.4,26.0,85.0,2,200,6215469.193548387,1682344.3387978142,0,0,0
2016-05-24,2016,5,24,1.6,33.9,25.2,79.0,2,180,6214943.838709678,1682449.1803278688,1,0,0
2016-05-25,2016,5,25,0.4,33.0,26.7,82.0,2,180,6214418.483870967,1682554.0218579236,2,0,0
2016-05-26,2016,5,26,1.2000000000000002,34.0,26.2,82.0,1,40,6213893.129032258,1682658.8633879782,3,0,0
2016-05-27,2016,5,27,2.0,33.9,26.4,80.0,1,180,6213367.774193549,1682763.7049180327,4,0,0
2016-05-28,2016,5,28,3.0,31.6,25.1,86.0,1,360,6212842.419354838,1682868.546448087,5,1,0
2016-05-29,2016,5,29,2.8,34.1,26.1,78.0,2,180,6212317.064516129,1682973.387978142,6,1,0
2016-05-30,2016,5,30,2.6,32.7,26.0,84.0,2,180,6211791.70967742,1683078.2295081967,0,0,0
2016-05-31,2016,5,31,0.0,33.9,26.0,75.0,2,180,6211266.354838709,1683183.0710382513,1,0,0
2016-06-01,2016,6,1,35.4,33.0,26.0,78.0,2,180,6210741.0,1683287.912568306,2,0,1
2016-06-02,2016,6,2,3.0,31.6,25.7,81.0,2,180,6208571.6,1683392.754098361,3,0,1
2016-06-03,2016,6,3,4.0,34.4,26.6,79.0,2,180,6206402.2,1683497.5956284152,4,0,1
2016-06-04,2016,6,4,2.8,33.0,25.5,78.0,2,180,6204232.8,1683602.43715847,5,1,1
2016-06-05,2016,6,5,1.6,34.2,24.0,80.0,2,360,6202063.4,1683707.2786885246,6,1,1
2016-06-06,2016,6,6,1.0,34.7,24.5,78.0,2,340,6199894.0,1683812.1202185792,0,0,1
2016-06-07,2016,6,7,0.0,33.8,25.4,77.0,2,20,6197724.6,1683916.9617486338,1,0,1
2016-06-08,2016,6,8,4.0,34.4,25.6,78.0,2,180,6195555.2,1684021.8032786886,2,0,1
2016-06-09,2016,6,9,0.2,32.9,26.2,83.0,1,180,6193385.8,1684126.6448087431,3,0,1
2016-06-10,2016,6,10,18.0,34.2,24.8,80.0,2,40,6191216.4,1684231.4863387975,4,0,1
2016-06-11,2016,6,11,0.0,33.9,26.1,80.0,2,180,6189047.0,1684336.3278688523,5,1,1
2016-06-12,2016,6,12,0.8,33.0,25.4,80.0,1,180,6186877.6,1684441.169398907,6,1,1
2016-06-13,2016,6,13,3.8,33.4,24.9,84.0,1,180,6184708.2,1684546.0109289617,0,0,1
2016-06-14,2016,6,14,0.0,34.4,27.0,76.0,2,160,6182538.8,1684650.8524590165,1,0,1
2016-06-15,2016,6,15,15.2,33.5,25.8,79.0,2,180,6180369.4,1684755.693989071,2,0,1
2016-06-16,2016,6,16,3.6,34.3,25.3,80.0,1,340,6178200.0,1684860.5355191256,3,0,1
2016-06-17,2016,6,17,39.2,33.6,25.7,81.0,2,360,6176030.6,1684965.3770491802,4,0,1
2016-06-18,2016,6,18,0.3,31.8,26.0,83.0,1,360,6173861.2,1685070.218579235,5,1,1
2016-06-19,2016,6,19,0.4,33.0,26.0,82.0,2,180,6171691.8,1685175.0601092896,6,1,1
2016-06-20,2016,6,20,18.9,33.7,25.2,88.0,2,40,6169522.4,1685279.9016393442,0,0,1
2016-06-21,2016,6,21,21.0,32.1,23.8,86.0,2,340,6167353.0,1685384.743169399,1,0,1
2016-06-22,2016,6,22,0.0,32.6,26.0,80.0,2,180,6165183.6,1685489.5846994536,2,0,1
2016-06-23,2016,6,23,6.35,32.2,25.0,84.0,1,360,6163014.2,1685594.426229508,3,0,1
2016-06-24,2016,6,24,12.7,32.3,24.0,82.0,2,360,6160844.8,1685699.267759563,4,0,1
2016-06-25,2016,6,25,2.0,31.5,24.0,84.0,2,360,6158675.4,1685804.1092896175,5,1,1
2016-06-26,2016,6,26,0.2,32.0,25.6,82.0,1,180,6156506.0,1685908.950819672,6,1,1
2016-06-27,2016,6,27,1.8,33.0,24.8,83.0,2,40,6154336.6,1686013.792349727,0,0,1
2016-06-28,2016,6,28,1.0,30.6,25.5,85.0,2,40,6152167.2,1686118.6338797817,1,0,1
2016-06-29,2016,6,29,0.6,33.6,25.0,80.0,2,360,6149997.8,1686223.475409836,2,0,1
2016-06-30,2016,6,30,0.0,32.7,25.6,84.0,1,340,6147828.4,1686328.3169398906,3,0,1
2016-07-01,2016,7,1,2.1,32.6,25.4,82.0,1,180,6145659.0,1686433.1584699454,4,0,1
2016-07-02,2016,7,2,4.2,32.8,24.9,81.0,2,180,6149010.129032258,1686538.0,5,1,1
2016-07-03,2016,7,3,2.1,33.8,25.9,78.0,1,180,6152361.258064516,1686642.8415300546,6,1,1
2016-07-04,2016,7,4,0.0,34.1,26.0,77.0,2,140,6155712.387096774,1686747.6830601094,0,0,1
2016-07-05,2016,7,5,0.0,33.0,26.2,78.0,2,180,6159063.516129033,1686852.524590164,1,0,1
2016-07-06,2016,7,6,10.8,33.5,26.6,78.0,2,180,6162414.645161291,1686957.3661202183,2,0,1
2016-07-07,2016,7,7,0.0,32.0,25.0,81.0,2,180,6165765.774193549,1687062.207650273,3,0,1
2016-07-08,2016,7,8,0.0,32.5,26.3,80.0,2,180,6169116.903225807,1687167.049180328,4,0,1
2016-07-09,2016,7,9,12.4,33.3,24.2,79.0,2,180,6172468.0322580645,1687271.8907103825,5,1,1
2016-07-10,2016,7,10,0.0,33.1,25.0,81.0,2,360,6175819.161290322,1687376.732240437,6,1,1
2016-07-11,2016,7,11,1.4,32.8,26.4,83.0,2,180,6179170.29032258,1687481.573770492,0,0,1
2016-07-12,2016,7,12,0.4,30.6,25.4,86.0,1,40,6182521.419354838,1687586.4153005464,1,0,1
2016-07-13,2016,7,13,1.0,33.0,25.0,78.0,2,180,6185872.548387097,1687691.256830601,2,0,1
2016-07-14,2016,7,14,0.0,32.8,25.8,79.0,2,180,6189223.677419355,1687796.0983606558,3,0,1
2016-07-15,2016,7,15,0.0,33.4,24.3,77.0,2,360,6192574.806451613,1687900.9398907104,4,0,1
2016-07-16,2016,7,16,0.0,34.0,24.9,76.0,2,180,6195925.935483871,1688005.781420765,5,1,1
